original,replacement,edited
Nautilus,362,False
Poached Roaches,3620,False
Drumstick Pie,3620,False
Dark Chocolate Blumaroo,3620,False
Neopets 19th Birthday Cake,362000,False
Grackle-Stuffed Turkey,363,False
5/6 Dung Pizza,3630,False
Bacon Tape,36300,False
Slightly Trampled Omelette,36300,False
Chocolate Crown of the Faeries,363000,False
Dandergum,364,False
Dropped Grilled Cheese,3640,False
Starberry Pizza,3640,False
Wanderer Tea,36400,False
Poisonous Mushroom,364000,False
Whole Blackberry Pizza,3650,False
Mutated Negg,3650000,False
Sour Apple Lupe Hard Candy,3660,False
Mint Ice Cubes,3660,False
Whole Watermelon Pizza,3660,False
Lolli Keyring,3660,False
5/6 Sushi Pizza,3665,False
Banana,36650,False
Fresh Kiwi,367,False
Faerie Kougra Cake,3670,False
Cheese Sticks,3670,False
Juicy Steen,3670,False
Neopets 13th Birthday Cake,36700,False
Extra Large Xweetok Sushi,36700,False
Voidberry Pudding,3680,False
Aisha Mega Burger,3680,False
Banana Chocolate Ganache Cake,3680,False
Vinberry Ice Lolly,3680,False
Fuzzinberry,3680,False
Strawberry Jelly Usul,3680,False
Shell Lollypop,36800,False
Nova Meteor Drink,36800,False
Fig Sandwich,3690,False
Fresh Durian,3690,False
2/3 Potato and Leek Pizza,3690,False
Spooky Donuts,3690,False
Gelupepper Kiko Drink,36900,False
Cinnamon Raisin Oatmeal,37,False
Apple Cinnamon Crepe,37,False
Space Fungus Sundae,37,False
Speckled Cupcake,3700,False
Chocolate Kougraclaw,3700,False
Snow Brucicle,3700,False
Cosmic Ring Cereal,3700,False
Baby Shoyru Baby Bottle,3700,False
Water Faerie Blueberries,37000,False
Blue Doughnutfruit,3700000,False
Fruit Beans,3705,False
Abominable Fruitcake,3710,False
Gold Chocolate Coins,3710,False
Frozen Negg,371000,False
Ixi Soup,372,False
Marshmallow Elephante,3720,False
Heart Breath Mints,3720,False
Chocolate Maractite Coins,37200,False
Hair Stuffed Maggot,37200,False
Tentacle Burger,37200,False
Box of Skull Truffles,373,False
Candy Filled Negg,373,False
Strawberry Usul Meringue,3730,False
Bitten Heart Muffin,3730,False
Orange Kougra Fruit Juice,373000,False
Raspberry Faerie Bubble,374,False
Mint Jelly A,3740,False
Mynci Vegetable Melt Sandwich,3740,False
Iced Lutari Cookie,3740,False
Paper-Wrapped Salmon,37400,False
Grape Peophin Lollypop,37400,False
Purple Felberry Soup,375,False
Lava Butter,375,False
Berry Fizzers,3750,False
Small Glass of Wheatgrass,3750,False
Bombshroom,37500,False
Negg Brownie Pops,375000,False
Pumpkin Negg,375000,False
Cheese Onion Pasty,3760,False
Caramel Kiko Apple,3770,False
Chocolate Kau Pat,3770,False
Egg and Carrots,37800,False
Garlic Pizza Slice,37800,False
Brains and Dumplings,37800,False
Regular Pesto Cauliflower Broccoli Delight,379,False
Rainbow Poogle Lolly,3790,False
Pepper Omelette Swiss Roll,3790,False
Heart Lollipop,37900,False
Plain Faerie Cake,38,False
Cranberries,38,False
Mutant Pancakes,3800,False
Colourful Negg Pizza,3800,False
Cackleberry Jam,3800,False
Slice Of New Year Cake,3800,False
Halloween Skull Cake,3800,False
Coconut Shell Slushie,3800,False
Strawberry Blend Slushie,3800,False
Cupcake with Rainbow Frosting,3800,False
Gummy Amoeba,38000,False
Armoured Negg,380000,False
Fyora Spider Cake,3800000,False
Golden Doughnutfruit,3800000,False
Chocolate Zafara,3810,False
Cheeseburger,382,False
Dung Taco,382,False
Blueberries,382,False
Cosmic Broccoli,3820,False
Celery Root Grits,3820,False
Orange Gummy Peophin,3820,False
Just Plain Ol Porridge,3820,False
Fire Faerie Mushroom,38200,False
Chocolate Block,38300,False
The Tiny Omelette,383000,False
Petpetpet Crackers,384,False
Eitchtwoo Melon,3840,False
Dried Longan Sweets,3840,False
Magma Slushie,3840,False
Raspberry Birthday Nova,38400,False
Purple Juppie,38400,False
Lutango,38400,False
Yooyu Waffle,384000,False
Half Anchovy Pizza,385,False
Sutek Beans,385,False
Fresh Kreluberry,385,False
Strawberry Rock Paste,385,False
Purpple,3850,False
Stone Fruit,3850,False
Nectar of the Heroes,3850,False
Hot Snow Soup,3850,False
Winged Jhudora Petit Four,3850,False
Crater Fruit,386,False
Lemon Tuskaninny Lolly,386,False
Obsidian Rock Candy,386,False
White Chocolate Asparagus Souffle,3860,False
Grape Juice Carton,38600,False
Number Fruit Leather,38600,False
Raspberry Lemonade Pie Jelly,3870,False
Yellow Ice Lolly,3870,False
Valentines Muffin,3870,False
Brightly Coloured Easter Negg,3870,False
Chocolate Cherry Moehog,3880,False
Grey Doughnut,3880,False
Stramberry Slushie,3880,False
Borovan Cookies,3880,False
Dark Faerie Mushroom,38800,False
Sketch Pie,38800,False
Mini Chocolate Birthday Cake,388000,False
JubJub Coconut Juice,388000,False
Bananarific Ice Lolly,3890,False
Buttered Croissant,3890,False
Bloatershroom,389000,False
Blue Berry Pie,39,False
Vegetarian Meat Pie,39,False
2/3 Marshmallow Omelette,39,False
Half Fish Jelly,39,False
Pirate Jelly,39,False
Corn and Jelly Ball,39,False
Chilled Eyes with Clam Sauce,39,False
Lesser Spotted Burble,39,False
Bruised Apple,390,False
Stick-O-Mynci,390,False
Bluecheese Dressing,390,False
Fly and Maggot Pizza,390,False
Plum Pudding,3900,False
Rainbow Nata De Coco,3900,False
Choco Caramel Scoop,3900,False
Nova Fruit Smoothie,39000,False
Disco Toast,39000,False
Neotruffle,3900000,False
Tomato,391,False
Faerie Baked Potato,3910,False
Mynci Tail Lollypops,3920,False
Altador Cup Sundae,3920,False
Chokato Chew,3920,False
Valentines Day Strawberry Bouquet,3920,False
Rye Pastries,3920,False
Dried Teal Juppie,3920,False
Altadorian Pastitsio,39200,False
Chemical Cocktail,39200,False
Frozen Corn Pizza Slice,3930,False
Jelly Neocola,39300,False
Steaming Root Salad,39300,False
Cinnamon Neocola,39300,False
Raspberry Aisha Waffle,39300,False
Flatfruit Brucicle,3940,False
Scabu,39450,False
Bowl of Goldkoi,3950,False
Mixed Fruit Noodles,3950,False
Stuffed Dorkle Pepper,396,False
Eyrie Tangellapop,3960,False
Milk Chocolate Krawk Coin,3960,False
Red Nimmo Foot Lolly,3960,False
Grey Brain,39600,False
Sparkleberry Pie,39600,False
Meat Lasagne,397,False
Cherry Puff,3970,False
Aubergine Surprise,3970,False
Blueberry Urgoni Cupcake,3970,False
Sloth Broccoli,3970,False
5/6 Pirate Pizza,397000,False
Battle JubJub Cake,398,False
Green Tea Slushie,3980,False
Goparokko Fruit Punch,3980,False
Wocky Hamwich,3980,False
Skeith Crisps,3980,False
Raspberry Slushie,3980,False
Strawberry Skeith Biscuit,39800,False
Chia Cereal,39800,False
Plum Crunch Cereal,398000,False
Candy Fyora Tiara,399,False
Jammy Courgette Slice,399,False
Buzz Honey Lolly,3990,False
Longan Sandwich,3990,False
Lime Berry Krawk Island Altador Cup Slushie,3990,False
Vanilla Faellie Cake,3990,False
Tenta Biscuits,4,False
Chilled Eyeball Custard,4,False
Slime Ghostkersandwich,4,False
Cornupepper Jelly,4,False
Half Snotty Jelly,4,False
Meat Skewered Meat,4,False
Butterscotch Disc,4,False
Nuts and Bolts Jelly,4,False
Tasty Fungus,4,False
Half Banana Jelly,4,False
Skull Cookie,4,False
Robo Jelly,4,False
Skull Candy,4,False
Wooden Apple,4,False
Baked Beans,4,False
Hobans Left-Overs,4,False
Golden Apple,4,False
Haunted Apple,4,False
Super Energy Blast Drink,4,False
Pusberry,4,False
Blue Furry Negg,4,False
Illusens Cream Cookie,4,False
Dirt Burgers,4,False
Mummified Jelly,4,False
Space Faerie Doughnut,4,False
Banana Jelly,4,False
Fishberry,4,False
Tyrannian Bone,4,False
Unconverted Apple,4,False
Crispy Pumpkin Chips,4,False
Franken Apple,4,False
Sloth Gummies,4,False
Fire Candy Buttons,4,False
Blueberry Jelly,4,False
Giant Giant Squid,4,False
Half Watermelon Jelly,40,False
Late Night Pizza Slice,40,False
Blackberry Pie,40,False
Gingerbread Korbat,40,False
Wiggling Grub Surprise,40,False
Flat Apple Fruit,40,False
Brown Rice,40,False
Destruct-O-Munch,400,False
Negg Dispenser,400,False
Ultimate Bullseye II Crispie Rice Treat,400,False
Furanga Fruit,400,False
Prawn Delight,400,False
Dark Chocolate Aisha,4000,False
Edible Orange Socks,4000,False
Cheese Kiko Popcorn Ball,4000,False
Almond-Dipped Chocolate Biscotti,4000,False
Vanilla Creme Brulee,4000,False
Untarnished Apple,4000,False
Galaxia Berries,4000,False
Ginger Gelert Gelato,4000,False
Halloween Tapira Cake,4000,False
Tyrannian Everything Omelette,40000,False
Blackened Potato,40000,False
Kyrii Florange Milkshake,40000,False
A Mysterious Concoction,40000,False
Ixi Double Veggie Burger,40000,False
Kadoatie Biscuits,4000000,False
Cool Negg,4000000,False
Pirate Negg,4000000,False
Pretty Pink Easter Negg,4000000,False
BBQ Sauce Omelette,401,False
Spicy Snow Rolls,401,False
Gummy Grensa,401,False
Deep-Fried Pie,4010,False
Large Swirly Chocolate Cybunny,40100,False
Cole Slaw,40100,False
Cobrall Basket Cookie,4020,False
Altadorian Sun Cheese,4020,False
Chocolate Kau Milk,40200,False
Yellow Growth,4030,False
Pork Sausage,4030,False
Cheesykraut Hot Dog,40300,False
Shenkuu Faerie Mushroom,40300,False
Cranky Croissant,403000,False
Elderberry Achyfi,404,False
Dented Can of Expired Pumpkin Neocola,404,False
Mega Sweet Lemon Smoothie,4040,False
Purple Cybunny Negg Cookie,4040,False
5/6 Cheese Pizza,4040,False
Illusen Slushie,4040,False
Easter Negg Lolly Pop,4040,False
Pheppacorn,404000,False
Pasta Nest,4050,False
Omelette with Cream Sauce,4060,False
Iced Chomby Fruit Cake,407,False
Pot-a-toon-ion Crepe,4070,False
Techo Jelly Surprise,40700,False
Purple Bruce Cereal,407000,False
Pink Bomb Smoothie,4080,False
Very Stale Bread,40800,False
Organic Turnip,4090,False
Chocolate Eclair,4090,False
Negg Neocola,409000,False
Corn Balls,41,False
Squishy Brain Wrap,41,False
Flaming Blooble Fruit Jam,41,False
Greasy Bread Spread,410,False
Chokato Topped Frozen Yogurt,410,False
5/6 Chilli Deluxe Pizza,410,False
Screlon Gnorlolly,4100,False
Shenkuu Chocolate Milk Glass,4100,False
Chocolate Doughnut Hole,4100,False
Gooseberry Mousse,4100,False
Thornata Juice,411,False
Purple Ixi Acorn,412,False
Evil Coconut Brucicle,4120,False
Power Smoothie,4120,False
Torpedos,4120,False
Onion Kacheek Bread,4120,False
Fruity Aisha Sundae,41200,False
Maple Syrup Negg,412000,False
Tomato Omelette,413,False
Munuberry,4130,False
Cucumber and Onion Soup,414,False
Red Octopepper,4140,False
Trapango,4140,False
Orange Baby Aisha Lollypop,41400,False
Mild Burnumup,41400,False
Gingerbread House,415,False
Cooling Courgette Slice,415,False
Corn Pasty,4150,False
Bullseye Creme Pie,4150,False
Chocolate Eartharole,4150,False
2/3 Cheeseburger Pizza,41500,False
Candy Fyora Face,416,False
Flaming Blooble Fruit on Toast,416,False
Chocolate Mousse Macarons,416,False
Nebula Ice Cream,4160,False
Chocolate Covered Peanuts,4160,False
Onion Rings,4160,False
Cookie Pizza,4160,False
Grunion,41600,False
Glaze Doughnut Hole,4170,False
Hard Doughnutfruit Candies,41700,False
Office Desk Cookie Jar,4180,False
Holiday Spoiled Neggnog,4180,False
Pineapple Jelly,4180,False
Mini Kau Cheese Wheel,41800,False
Raspberry Scorchio Cookie,419,False
Magenorb,419,False
Card Suit Cupcakes,4190,False
Green Rock Slices,4190,False
Tonguewich,42,False
Grub Waffles,42,False
Pulsating Brain Custard,42,False
Geraptiku Punch,42,False
Iced Iceberg Salad,42,False
King Skarl Candy,420,False
Surfing Slushie,420,False
Cube-Shaped Watermelon,420,False
Crab Apple Chia Pop,420,False
Forgotten Apple,42000,False
Fried Chicken Breast,421,False
Broccololly,4210,False
Carrot Shoyru Muffin,42100,False
Tigerbuggle Fruit Pancakes,422,False
King Skarl Mashed Potato Tribute,422,False
Spherical Watermelon,422,False
Faerie Toast With Butter,422,False
Feather Hat Cake,4220,False
Chocolate Ixi Leaf,42200,False
Blackened Pineapple,42200,False
Chocolate Peach,422000,False
Molabean,423,False
Shell-Topped Cupcakes,424,False
Festive Petpet Appreciation Cupcake,4240,False
Honeycomb Face Markings,4240,False
Hot Onion Salad,425,False
Dark Chocolate Hissi,4250,False
Acara Rainbow Lollypop,42500,False
Hazelnut Banana Crepe,42500,False
Speckled Acara Lollypop,425000,False
Mime Usuki Cookies,425000,False
Meatballs and Worms,426,False
Snow Twirly Fruit,4260,False
Cookie Hats,4260,False
Fresh Seaweed Pie,427,False
Giant Bowl of Cranberry Sauce,427,False
Bottled Droolik Drool,427,False
Rainbow Jelly and Vanilla Pudding,4270,False
Vanilla Ice Cream Apple Lantern,4270,False
Fungi Fruit,42750,False
Banana Chia Wings,428,False
Healthy Hearty Veggies,4280,False
Altadorian Nectar,4280,False
Pumpkin-Filled Doughnut,4280,False
5/6 Blackberry Pizza,42800,False
Chocolate Jhudora,429,False
Meuka Drops,429,False
1/2 Chocolate Chip Pizza,4290,False
Peanut Brittles,4290,False
Mashed Potatoes and Mud,43,False
Honeyfly Smoothie,43,False
Can of Neocola,430,False
Krakuberry Mince Pie,4300,False
Roast Lizard Eggs,4300,False
Fried Suwek,43000,False
Faerie Candy Floss,431,False
Avocado Deviled Eggs,4310,False
Broken Skeleton Slushie,4320,False
Screlon Juice,4320,False
Extra Spicy Chilli Cake,43200,False
Vegetarian Sea Taco,43200,False
Cheese and Eel Burger,433,False
Orange Jelly Sandwich,433,False
Up For Grabs Lunch Leftovers,433,False
Bagel with Scream Cheese,433000,False
Ghostly Soup,434,False
Pea Chia Wings,434,False
Chokato Brucicle,4340,False
Hall of Heroes Cake,4340,False
Crabula Ice Cream,4340,False
Lupe Burger,43400,False
Triple Chocolate Shell,43400,False
Chocolate Dipped Strawberry Carrots,4345,False
Cabbage Sorbet,434500,False
Grape Chia Wings,435,False
Spooky Pumpkin Gateau,4350,False
Sand Pancakes,4350,False
Gourmet Carrot Cake,4360,False
Superpower Drink,4370,False
Raindorf Krispies,4370,False
Quiggle Veggie Soup,43700,False
Kadoatie Puffs,43700,False
Earth Faerie Mushroom Cupcake,43700,False
Large Pear Smoothie,438,False
Bruno?s Burnt Christmas Cake,438,False
Mummified Banana,438,False
Apple Onion Rings,4380,False
Lemon Lava Cake,4380,False
Calamari Pita Wrap,4380,False
Jug of Fresh Lemoranade,43800,False
Chocolate Fondue,43800,False
Braku Berries,439,False
Blumaroo Pancakes,4390,False
Mint Chocolate Gnorbu,4390,False
Vanilla Kiko Fudge,43900,False
Fungi Pizza,43900,False
Jellied Eggs,44,False
Snowberry Crepe,44,False
Florg Os Cereal,440,False
3 Cheese and Pickle Sandwiches,4400,False
Chocolates Tools,44000,False
Baby Zafara Candy Box,44000,False
Goparokko Fish Surprise,44000,False
Earth Faerie Mushroom,440000,False
Gold Leaf Creambowl,4410,False
Small Bamboo Smoothie,4415,False
Baby Scorchio Milk Cake,4420,False
Kreludan Cake,4420,False
Completely Non-lethal Sandwich,4420,False
Lemon Meerca Roll,4420,False
Top Hat Cake,4420,False
BluePepper Porridge,44200,False
Cheeseburger Pizza Slice,442000,False
Butter Gears,44300,False
Starry Elephante Drink,443000,False
Extra Sugary Birthday Cupcake,4440,False
Leaf Wrap,4440,False
Exotic Plant,44400,False
Organic Tofu,445,False
Grunion Fruit Shake,445,False
Berried in Bread,4450,False
Tea Waffles,44500,False
Gnorbu Wool Noodles,446,False
Thornberry Ice Cream Gummy,446,False
Kale Chips,4460,False
Indulgent Fyora Shake,4470,False
Strypedillo Jam,4470,False
Maghmour,4470,False
Dried Prunes,44700,False
Toxic Shroom,447000,False
Chocolate Xweetok Biscuit,4480,False
Grundos Luxury Kebab,44800,False
1/3 Anchovy Pizza,449,False
Fire Faerie Muffin,449,False
Dark Chocolate Ruki,4490,False
Jelly Shaped Blumaroo,4490,False
Shenkuu Soba Noodles,449000,False
1/3 Hot Tyrannian Pepper Omelette,45,False
Blancmange,45,False
Watermelon Jelly,45,False
Spy Apple,45,False
Parchment Fruit,45,False
Blue Berry Apple,45,False
Gingerbread Mynci,45,False
2/3 Spicy Red Pepper Omelette,45,False
Fantastic Fly Pie,45,False
Negg Nobody Found Last Year,450,False
Meaty Pot Pie,450,False
Chocolate Baby Cabbage,450,False
Krakuberry Shake,450,False
Faerie Rock Candy,450,False
Half Fruit Punch Trifle,4500,False
Lime Gummy Peophin,4500,False
Korbat Wing Soup,4500,False
Snow Faerie Borovan,4500,False
Souper Bowl,4500000,False
Halloween Kacheek Chocolate Lollypop,4500000,False
Jelly Bean Filled Negg,451,False
Christmas Slushie,4510,False
Sugar Bunny,4510,False
Millennia Egg,452,False
Blumaroo Waffles,4520,False
Licorice Cheese,453,False
Cake Batter Slushie,4530,False
Gold-Coated Choco Nuggets,4540,False
Slimy Pumpkin Soup,4540,False
Berry 9th Birthday Lollipop,454500,False
White Chocolate Baby Cabbage,455,False
Chocolate Chip Pizza,4550,False
Uni Parfait,455000,False
Four Layer Carrot Cake,4550000,False
Tealshroom,455500,False
Whole Chilli Deluxe Pizza,456,False
Azzle Fruit Leather Socks,456,False
Spiced Nuts,4560,False
Voidberry Slushie,4560,False
Half Frozen Corn Pizza,4570,False
Spyder Cupcakes,4570,False
Ancient Sakhmetian Bread of Coltzan III,4570,False
Blueberry Moon Tart,4580,False
Blunkabean Pie,4580,False
Mano Root,4580,False
Steamed Noodle Cake,4580,False
Coral Pizza,4590,False
Milk Chocolate Kacheek,45900,False
Strypedillo,46,False
Alien Aisha Splurgles,46,False
Winterberry,46,False
Jingle Bell Sugar Cookie,460,False
Organic Strawberry Yogurt,460,False
Spore Blossom,460,False
Strawberry Cream Pizza,4600,False
Kau Kung Pao,4600,False
Jelly Fruit Ring,4600,False
Intergalactic Orange Sorbet,4600,False
Cloud Usul Ice Lolly,460000,False
Brainburger,461000,False
Orange Gummy Stamp,462,False
Nachos,4620,False
5/6 Lemon Swirl Usul Cake,4620,False
Banana Mince Pie,4620,False
Radish and Cheese,462000,False
Cocoalatte Fruit Leather Socks,4630,False
Danish Bacon,4630,False
Chocolate Dipped Pteri Tail,4630,False
Mac and Cheese,464,False
Wocky Pot Pie,464,False
Braku Berry Juice,4640,False
Super Sticky Kacheek Candy Apple,4640,False
Beef Jerky,465,False
Lava Lasagna,4650,False
Plate of Grunion Fruit Biscuits,4650,False
The Stuff,46500,False
Peppered Kersla Bug,46500,False
Roast Pork,4650000,False
Strawberry Kite Cake,4660,False
Chrysanberry,4660,False
Barga Burger,4665,False
Eyeball,4670,False
Candy Cane Cupcake,4670,False
Banana Jelly Flotsam,46700,False
Meaty Courgette Slice,468,False
Minestrone Soup,4680,False
Egg and Bacon Sub,4680,False
Golden Winged Apple,46800,False
Minty Choccywhip,46800,False
Turkey Dumplings,46800,False
Crunchy Bone Sandwich,469,False
Cheesy Apple Stick,469,False
Organic Walnut,4690,False
Raspberry Achyfi Lollypop,4690,False
Milk Chocolate Uni,46900,False
Gammon Sandwich,46900,False
Crystal Turkey,469000,False
Apple Chia Wings,47,False
Keno Egg Salad Sandwich,47,False
Chocolate Omelette,47,False
Rancid Dung Coffee,47,False
Rainborific Slushie,47,False
Flaming Super Hot Pasty,4700,False
Le Sausage,470000,False
Propellorshroom,470000,False
Rainbow Shaved Ice,471,False
Neopets 8th Birthday Candies,471000,False
Cheese Plate Slushie,47200,False
Stuffed Chokatos,47200,False
Ugga Loaf of Meat,472000,False
Pyracone,473,False
Jelly Covered Greycorn,4730,False
Pickled Bluchard Root Platter,4730,False
Crunchy Buzz Honey Delight,15000,true
Twin Salad,47300,False
Impasta Spaghetti and Meatballs,4740,False
Tongue Wrap,4740,False
ErgyFruit,474000,False
Tyrannian Green Cheese and Crackers,475,False
Tyrannian Holiday Cookies,475,False
Cherry Meerca Gobstopper,475000,False
Hungry Skeith Jelly,475000,False
Happy Anniversary Negg,4750000,False
Fresh Fruit Goblet,4750000,False
Very Berry Brucicle,4760,False
2/3 Squid Delight Pizza,47600,False
Hypnotic Eye Milkshake,47600,False
Cheesy Choco Cookie,476000,False
Marble Draik Egg,476000,False
Chocolate Honey,4770,False
Jelly Bean Flower Cookie,4770,False
Grundo Toe Lint,477000,False
Pink Nimmo Sugar Cookie,4780,False
Rainbow Lutari Cone,47800,False
Strawberry Fruit Pancakes,479,False
Squibble Berry Sandwich,47900,False
Baked Pumpkin Bread,48,False
Fruity Pancakes,48,False
Wartroot Snorkle Lollypop,48,False
Tigersquash Crepe,480,False
Tyrannian Rock Salad,48000,False
Supernova Candy,481,False
Golden Ixi Acorn,481,False
Pink Sprinkle Doughnut,481,False
Meridell Darigan Collab Cake,48100,False
Fancy Rack of Lamb with Fruit,481000,False
Brain Stew,482,False
Nice Iced Pizza,482,False
Healthy Apple Cake,4820,False
Half Cheeseburger Pizza,482000,False
Stramberry Coconut Milk,483,False
Dark Chocolate Shoyru,4835,False
Blue Bomberry Slushie,4840,False
Fyora Funnel Cake,4840,False
Pineapple Pizza,4840,False
Pumpkin Smoothie,4840,False
Shiny Golden Cheese,485,False
Swiss Cheese Cracker,4850,False
Blue Raspberry Slushie,4850,False
Upside Down Smiley Cone,4850,False
Twirly Fruit Stew,48500,False
Pile of Rotten Neggs,486,False
Nail Polish Cookie,4870,False
Bud Bud,488,False
Tangleberry Sour Saucer,488,False
Lemon Faerie Bubble,488,False
Gruisberry Muffin,488,False
Uni Triple Scoop Rainbow Sorbet,4880,False
Strawberry Ice Cream Tonu Cake,4880,False
Grey Juice,4880,False
Brain Ice Cream,48800,False
Chocolate Shoyru Meatball,48800,False
Mystery Island Tiki Grass Wrap,488000,False
Leftover Shortcrust Pastry,488500,False
Alabriss Food,489,False
Milk Chocolate JubJub Cake,4890,False
Sweet Love Messages Candy,4890,False
Crunchy Skullberry,49,False
Minced Beef Pretzel,49,False
Smooshed Heart Cake,4900,False
Veggie Bowl,4900,False
Icy Negg,49000,False
Turkey Drumstick Dinner,49000,False
Haunted Hummus,491,False
Strawberry Yurble Meringue Cookie,4910,False
Milk Chocolate Orange,4910,False
Elderly Apple,491000,False
Fish Flavour Ice Cream,492,False
Choco-Hazelnut Crepe,4920,False
Dried Ummagine,4920,False
Vanilla Ruki Cookie,4920,False
Kau Sundae,49200,False
Chewing Dung,493,False
Box of Meowclops Treats,493,False
Luscious Flambe,493,False
Royalty Golden Biscuit,493,False
Sroom Fruit Jam,4930,False
Lemon Nimmo Bites,4930,False
Fruit Krawk Pot,4930,False
Korbat Pasta and Meatballs,49300,False
Carnivorous Carved Pumpkin,49300,False
Candy Floss Carrot,4930000,False
Grape Gummy Mallet,494,False
Zonutuk Fruit,4940,False
Hazelnut Whirl,494000,False
Snowflake Winter Coffee,495,False
1/3 Ham and Cheese Omelette,495,False
Celery Salad,495,False
Shared Molten Hot Sauce,495,False
2/3 Chilli Deluxe Pizza,495,False
Jelly Parsley,495,False
Worm Stew,49500,False
Rainbow Neggnog,495000,False
Red Berry Rock Slices,496,False
Chocolate Cherry Pteri Eggs,4960,False
Minty Chomby Lolly,49600,False
Cactopus,497,False
Fresh Sushi Roll,497000,False
Cantelope Fruit Cup,498,False
Islandberry Fruit Kebab,498,False
Roburg Burger,4980,False
Potato and Leek Pizza,4980,False
Clove Covered Orange,499,False
Mud Pizza,499,False
Ednas Cookie,499,False
Cheese Slushie,4990,False
Faerie Bread,4990,False
Dung Slushie,4990,False
Purple Potion Punch,49900,False
Terror Mountain Tilt Commemorative Cake,49900,False
Sporkle Leg,49900,False
Edible Grey Wheel of Knowledge,499000,False
Star Fish Sandwich,5,False
Coconut Skull Scorchipepper Juice,5,False
Smiley Cake Negg,5,False
Blackapple,5,False
Anything Soup,5,False
Sardine Prune Parfait,5,False
Super Juicy Berry,5,False
Rotten Wormy Apple,5,False
Sun Dried Techo Claw,5,False
Half Purplum Jelly,5,False
Half Blunella Jelly,5,False
Angry Emoticon Hearts,5,False
Asparagus Yogurt,5,False
Homemade Marmalade,5,False
Sausage Mayo Gum,5,False
Clay Apple,5,False
Esophagor Bowl of Slimy Stew,5,False
Barnacle Burrito,5,False
Strange Green Seeds,5,False
Tin of Olives,5,False
Boingari,5,False
Stone Jelly,5,False
Paint Milkshake,5,False
White Apple,5,False
Pickled Leeches,5,False
Voidberry,5,False
Flatfruit Lollypop,5,False
Fire Jelly,5,False
Cheese Jelly,5,False
Cheese Covered Caramel Apple,5,False
Fresh Fruit Surprise Omelette,50,False
Squibble Berry,50,False
Egg Salad and Cheese Sandwich,50,False
Bubbling Snot Cheese,500,False
Seasonal Bilge Rat,500,False
Melted Chocolate Negg,500,False
Garlic Bread Halves,500,False
Honey Filled Olive,500,False
Vegetarian Tonu Day Burger,500,False
Citadel Stew Spice,500,False
Cheese Omelette,500,False
Eliv Thade Wrap,500,False
Wicked Wocky Wobble Sandwich,500,False
Spinacle Spheres Lolly Bouquet,500,False
Wild Coconut,500,False
Cinnamon and Thyme Quiche,5000,False
1/2 Colourful Negg Pizza,5000,False
Elderberry Achyfi Lollypop,5000,False
Fruity Faerie Lolly,5000,False
Braised Turkey Cutlet,5000,False
Raspberry Birthday Cupcake,5000,False
Chocolate Poogle Cupcake,21000,true
1/3 Turkey and Cranberry Omelette,50000,False
Gnorbu Gum,50000,False
Milkyway Shake,500000,False
Cloud Usul Iced Buns,500000,False
Faerie Fruit Salad,5000000,False
Protein Shake Blender,5000000,False
Meerca Pie,5000000,False
Rainbow Apple,5000000,False
Snorkle Jelly,5000000,False
Candy Cane Chocolate Advent Calendar,5000000,False
Coffee Candy,5010,False
Smoked Snorkle Cheese,5010,False
Negg Cream Cookie,502000,False
Tofukabob,503,False
Invisible Brucicle,5030,False
Sunset Gummy Slushie,5030,False
Lemon Squash,5030,False
Boiled Lizard Stew,5030,False
Flotsam Tail Cookies,5030,False
Elephante Ice Cream,50300,False
Red Juppie,50350,False
Organic Pasta,504,False
Plate of Lime Biscuits,5040,False
Sandan Bite,5040,False
Jalapeno Cheese Nightmare,50400,False
Tartan Chia Pop,504000,False
Mop n Slop,505,False
Creme Brulee Slushie,505000,False
Bomberry Birthday Cupcake,5055,False
1/3 Cherry Cheese Pizza,5060,False
Frosted Kite Cake,5060,False
Land Lubber,506000,False
Chocolate Christmas Scorchio,507,False
Veggie Tuskabob,508,False
Watermelon Jelicious,5080,False
White Chocolate Covered Toffee,5080,False
2/3 Smiley Pizza,5080,False
Chokato Crepe,509,False
Just Broccoli Sandwich,5090,False
Squashed Salisbury Steak,51,False
Liver Smoothie,51,False
Tiny Edible Palm Trees,51,False
Chicken Tuskabob,510,False
Sausage and Pepperoni Omelette,510,False
Orange Juice,510,False
Thornata,5100,False
Vegetarian Pizza,5100,False
Cheesy Broccoli Bite,51000,False
Starry Chocolate Usul Cake,5110,False
Pineapple Lollypop,5130,False
Spam Shenkuu Sushi,513000,False
Melted Tuna Sandwich,5140,False
Chocolate Usuki,515,False
Orange Smug Bug Cookie,5150,False
Blood Mole Plant,5150000,False
Stuffed Cauliflower Pastry,516,False
Snowflake Cake,516,False
Ugga-Grug,517,False
Chocolate Jetsam Fin,5170,False
Sroom Chia Wings,518,False
Cobrall drink,5180,False
Plain Omurice,519,False
Durian Biscuit,519,False
Half Moulded Jelly Dessert,5190,False
Starberry,51900,False
Orange Chicken,52,False
Double-Decker Smore,52,False
Lost Desert Fruitcake,520,False
Potato Ice Cream,520,False
Papayanana,520,False
Lemwart Ixi Hoofprint Cookie,5200,False
Faerie Kougra Ice Lolly,5200,False
Fruity Kiko Necklace,522,False
Gruel Cake,522,False
Blunella,5220,False
Orange Chocolate Jetsam,5220,False
Vegan Cheese,5220,False
Sausage Stocking,5230,False
