original,replacement,edited
Royal Blue Cape,91500,false
Mighty Techo Chest Plate,52000,false
Padded Bruce Jacket,52500,false
Slushie Ice Pack,53000,false
Yellow Kyrii Morphing Potion,143000,false
Coral Koi Slingshot,Inflation Notice,false
Starry Tuskaninny Morphing Potion,45000,true
Padded Mynci Gloves,198000,false
Sword of Trumpeting,50000,false
Yellow Koi Morphing Potion,129000,false
Spotted Eyrie Morphing Potion,84500,false
Spotted Grarrl Morphing Potion,98000,false
Battle Faerie Shield,79000,false
Dark Scroll,50000,false
Earth Faerie Autumn Leaf Shield,56500,false
Enchanted Kiko Shield,55000,false
Negg of Everlasting Fire,60000,false
Fire Extinguisher of Diversion,49400,false
Decorative Maractite Sword,33000,false
Magic Key,112000,false
Red Mynci Morphing Potion,150000,false
Yellow Techo Morphing Potion,86500,false
Duelist Dagger,38500,false
Jazan Shield,49400,false
Red Yurble Boots,45000,false
Ice Cream Potion,51500,false
Lutari Battle Chestplate,51500,false
Glowing Maractite Wand,29000,false
Honey Potion,60000,false
Nimmo Totem,90000,false
Seti Hilt Sword,80000,false
Potion of Meridell Castle,48700,false
Frosty Maractite Bow,47800,false
Full Mynci Armour,Inflation Notice,false
Jhudoras Dark Collar,52000,false
Nimmo Elixir of Healing,115000,false
Platinum Tech Bow,39400,false
Sunblade Replica,50000,false
Tooth Necklace,56000,false
Yellow Elephante Morphing Potion,110000,false
Mega Fire Shield,239000,false
Pebble Snowball,51500,false
Twisted Dark Dagger,54500,false
Team Brightvale Altador Cup Shield,48800,false
Yellow Tuskaninny Morphing Potion,79500,false
Ultimate Negg Hammer,69000,false
Starry Techo Morphing Potion,47800,false
Spiked Negg Mace,43200,false
Sophies Magic Hat,49800,false
Forest Ixi Amulet,51500,false
Feathered Pteri Cloak,70000,false
Team Altador Altador Cup Shield,46400,false
Team Mystery Island Altador Cup Shield,44700,false
Camouflage Techo Morphing Potion,35400,false
Peophin Maractite Helm,34600,false
Shoyru Battle Shield,87000,false
Cherry Jelly Shield,31000,false
Jagged Stone Spear,45000,false
Poison Muffin,40000,false
Staff of Dark Nova,45000,false
Team Virtupets Altador Cup Shield,40500,false
Sceptre of the Winged Sun,45400,false
Bow of Earth,42000,false
Mystical Ixi Hooded Cape,Inflation Notice,false
Red Techo Morphing Potion,65000,false
Team Haunted Woods Altador Cup Shield,44900,false
Lutari Lance,33000,false
Blue Moehog Morphing Potion,90000,false
Feathered Bruce Helm,107000,false
Poisonous Mushroom Tea,45000,false
Taelias Token,49600,false
Team Shenkuu Altador Cup Shield,42700,false
Cloak of the Moon,60000,false
Sword of the Dead,86500,false
Brown Techo Morphing Potion,69500,false
Caustic Yooyu Tears,42200,false
Rejuvenating Negg Serum,18000,false
Dagger of the Lost Sands,41000,false
Zombie Blumaroo Morphing Potion,79500,false
Emerald Krawk Boots,365000,false
Gilded Winged Helm,Inflation Notice,false
Haunted Shield,43900,false
Maractite Battle Hammer,50000,false
Blue Kyrii Morphing Potion,96500,false
Golden Lupe Mask,42000,false
Padded Cybunny Claw,35000,false
Full Wocky Armour,23500,false
Luperus Jaw,40000,false
Emerald Hissi Shield,75000,false
Sharp Fire Disc,78500,false
Padded Cybunny Shield,43300,false
Yellow Uni Morphing Potion,71000,false
Blue Elephante Morphing Potion,122000,false
Scroll of Knowledge,9900,false
Venomous Potion,41700,false
Haunted Jetsam Shield,50000,false
Battle Faerie Staff,38000,false
Qasalan Trident of Pain,33000,false
Team Roo Island Altador Cup Shield,35000,false
Lucky Vandagyre Feather,27000,false
Elestone,38400,false
Sturdy Battle Shield,45000,false
Ultrasteel Helmet,39000,false
Apple Jelly Shield,40000,false
Scorchio Molten Tail Guard,108000,false
Spectral Forest Bow,39300,false
Grape Jelly Helmet,25000,false
Bow of the Fire Faerie,34800,false
Elegant Qasalan Falchion,37200,false
Pyramid Mace,44500,false
Darkness Faerie Axe,44000,false
Negg Faerie Negg Bomb,39800,false
Poogle Cloak,36400,false
Blue Nimmo Boots,Inflation Notice,false
Yellow JubJub Morphing Potion,58500,false
Enchantment,44000,false
Fish Bone Bruce Sword,35000,false
Chilli Chucks,114000,false
Golden Handled Long Sword,32800,false
Bori Shield,35700,false
Chia Stomper,35000,false
Cooling Ointment,40000,false
Kacheek Extinguisher,84000,false
Luxurious Purple Cape,36800,false
Trilo Shield,25700,false
Water Jelly Shield,56500,false
Fur Boots,35000,false
Golden Aisha Helmet,22200,false
Evil Bow,47700,false
Ominous Clockwork Negg,35000,false
Snot Bomb,34500,false
Flaming Bow Of Fire,50000,false
Frozen Wand of Crystals,49800,false
Wand of Ultranova,18000,false
Curved Golden Staff,57000,false
Enchanted Draik Cape,36800,false
Stocking Full of Coal,47400,false
Warriors Spatha,24500,false
Enchanted Koi Shield,25000,false
Altadorian Halberd,37000,false
Destruct-O Shield,40000,false
Yellow Xweetok Morphing Potion,35000,false
Ixi Wooden Blocking Shield,41300,false
Cloud Charm,59000,false
Checkered Techo Morphing Potion,62500,false
Maractite Acara Battle Mask,33200,false
Split Grarrl Morphing Potion,97500,false
Team Kreludor Altador Cup Shield,32500,false
Engraved Chakram,50000,false
Nebula Force Field Generator,61500,false
Jhudoras Vile Vial,30000,false
Prickly Potion,10000,false
Red Xweetok Morphing Potion,39000,false
Scroll of Freezing,24700,false
Team Tyrannia Altador Cup Shield,36500,false
Potion of Brightvale Castle,23500,false
Tyrannian Flaming Pumpkin,56500,false
Garins Sword,28700,false
Peophin Magical Medallion,39900,false
Shield of Coltzan,39500,false
Antennae Ring,30000,false
Easter Concoction,30000,false
Elephante Totem,29500,false
Hissi Fire Ring,18000,false
Jhudoras Cursed Sword,43500,false
Lesser Healing Scroll,35500,false
Oaken Kacheek Sword,Inflation Notice,false
Red Scorchstone,38500,false
Red Tuskaninny Morphing Potion,83000,false
Rock Potion,31500,false
Telescope Lens,25000,false
Green Shoyru Chest Protector,56000,false
Dark Longblade Axe,40000,false
Bubble Wands,27400,false
Mighty Cobrall Mace,34800,false
Ornate Maractite Sword,Inflation Notice,false
Qasalan Double Bladed Staff,45200,false
Swift Maractite Boomerang,80000,false
Sakhmetian Khopesh,48500,false
Pocket Satellite,Inflation Notice,false
Purple Hooded Robe,37300,false
Almost-Real Aisha Totem,71500,false
Speckled Moehog Morphing Potion,34600,false
Flaming Scorchio Battle Boots,28300,false
Cybunny Shield,52500,false
Flotsam Harpoon Helmet,31000,false
Iron Lupe Sword,32000,false
Qasalan Blunt Battle Axe,28000,false
Supple Moehog Sandals,Inflation Notice,false
Yellow Eyrie Morphing Potion,36000,false
Brown Moehog Morphing Potion,30000,false
Ice JubJub Snowball,29000,false
Ixi Slingshot,35000,false
Ornate Regal Robes,27500,false
Selket Shield,48800,false
Egg Slingshot,27500,false
Padded Cybunny Boots,47600,false
Ice Usul Totem,29000,false
Slorg Slime,34500,false
Battle Hammer,39400,false
Cloudy Wand of Storms,30000,false
Dagger of the Desert,24300,false
Frost Healing,40000,false
Golden Cobrall Shield,24000,false
Golden Lupe Helm,45300,false
Bouncy Green Shoyru Boots,42400,false
Enchanted Pudao,67500,false
Flaming Scorchio Battle Helm,29500,false
Frozen Slorg Helm,13000,false
Winged Boomerang,20000,false
Earth Spell,31000,false
Green Xweetok Morphing Potion,42000,false
Jagged Stone Sword,29700,false
Mini Bori Dagger,24500,false
Mango Jelly Shield,26000,false
Red Poogle Morphing Potion,15000,false
Intricate Needlework Cape,26300,false
Mighty Peophin Helmet,28000,false
Crescent Moon Axe,29000,false
Ixi Chest Plate,21000,false
Deadly Pugio,Inflation Notice,false
Aisha Helmet,35200,false
Battle Faerie Amulet,29200,false
Golden Throwing Scarabs,26800,false
Golden Bow of Qasala,26700,false
Uncomfortably Large Rock of Pain,21000,false
Dark Nimmo Shield,50000,false
Minty Snowball,47300,false
Ancient Eyrie Crest Shield,23800,false
Blanking Ray,23400,false
Bruce Icicle Spear,Inflation Notice,false
Fancy Desert Headdress,25000,false
Fitted Velvet Cloak,18500,false
Gelert Battle Paw,30000,false
Golden Aisha Shield,27900,false
Green Elephante Morphing Potion,50000,false
Ice Wocky Totem,50000,false
Illusen Day Elixir,24100,false
Magtile Staff,32800,false
Nurias Fire Amulet,25000,false
Pearly Koi Bubble Net,25000,false
Tuskaninny Chariot,21200,false
Voidberry Potion,18000,false
Red Tassled Cloak,29500,false
Mynci Helmet,48500,false
Ancient Eyrie Longsword,16800,false
Kyrii Golden Apple of Healing,21300,false
Acara Horn Guards,Inflation Notice,false
Green Eyrie Morphing Potion,48500,false
Mighty Techo Shield,26300,false
Yurble Blocking Shield,Inflation Notice,false
Koi Battle Net,20000,false
Maractite Water Cannon,Inflation Notice,false
Bottled Scorchio Breath,Inflation Notice,false
Air Faerie Shield,19000,false
Amulet of Lost Souls,59000,false
Hardened Tonu Boots,16000,false
Ice Grundo Totem,28000,false
Regal Black Robe,40000,false
Snot JubJub Snowball,50000,false
Green Velvet Cape,23400,false
Koi Amulet,18000,false
Patched Magic Hat,29800,false
Worn Tuskaninny Shoulder Guard,45300,false
Shining Celesta Sword,17000,false
Sturdy Qasalan Sword,24000,false
Leaded Darkness Vial,26800,false
Expert Bow,18500,false
Water Spell,25000,false
Gold Handled Katana,28100,false
Chakram of the Air Faerie,32000,false
Earth Faerie Slingshot,22000,false
Leaf Shield,20000,false
Team Lost Desert Altador Cup Shield,27000,false
Wand of Dark Nova,24000,false
Psellias Fighting Fan,27000,false
Whirling Mopper,19000,false
Cloak of the Deep Forest,18800,false
Royal Purple Tunic and Cape,15500,false
Chainmail Mote,17000,false
Battle Faerie Dual Swords,28000,false
Magical Poogle Potion,34500,false
Radiant Illusen Shield,26500,false
Archers Tunic,17500,false
Bony Boomerang,24000,false
Knights Shield,20000,false
Mango Jelly Axe,19500,false
JubJub Totem,20000,false
Rusty Pitchfork,22700,false
Spyder Stone Necklace,16000,false
Greater Acara Shield,19500,false
Scaly Shoyru Wings,7100,false
Golden Draik Boomerang,9950,false
Air Spell,36000,false
Dazzling Steel Lenny Wings,75000,false
Flotsam Water Flame Sword,18500,false
Gelert Flying Disc Attack,24000,false
Grasped Claw Ring,33000,false
Grey Linen Cloak,17000,false
Holiday Memories,12300,false
Hollybottle,13000,false
Leaded Air Vial,24000,false
Mad Umbrella,13000,false
Majestic Jetsam Trident,26500,false
Meerca Shield of Champions,19000,false
Nurias Golden Dagger,19000,false
Sand Blade,27000,false
Seasonal Battle Duck,15000,false
Space Scrap Shield,10000,false
Spicy Snowball,21300,false
Tyrannian Fangs,14000,false
Sturdy Bori Hammer,30000,false
Lair Beast Claw,32000,false
Sir Cheekalot Ultimate Battle Shield,14800,false
Terror Stone,18300,false
Golden Aisha Wand,18900,false
Holiday Light String Lasso,24600,false
Ice Cybunny Totem,24900,false
Rugged Zafara Shield,20000,false
Water Whip,44500,false
Desert Arrow,30000,false
Golden Cobrall Spear,11500,false
Oaken Kacheek Shield,22700,false
Ancient Gnarled Wand,38000,false
Glowing Maractite Trident,22900,false
Math Slingshot,19000,false
Mighty Peophin Flute,27000,false
Mystical Tea Caddy,22000,false
Skeith Freeze Mask,10700,false
Winged Spear,19800,false
Yooyuball Goalie Armour,18900,false
Mipsys Charm Bracelet,18000,false
Amulet of Chaos,24900,false
Dream Orb,16000,false
Golden Shoyru Battle Helmet,16700,false
Night Katana,19500,false
Worn Leather Shield,16900,false
Pike Pike,15000,false
Evil Eye Ring,20000,false
Brilliant Star Potion,14000,false
Chia Healstone,23300,false
Enamel Elephante Shield,18000,false
Golden Pteri Shield,6000,false
Revenge Shield,18900,false
Mynci Banana Blade,15000,false
Silver Elephante Helmet,18200,false
Blackened Hand Painted Scimitar,14600,false
Bottle of Wraiths Breath,29000,false
Kunai,17300,false
Powder of Everlasting Wit,10000,false
Pteri Egg Amulet,14400,false
Staff of Nova,17400,false
Turtum Shell Quiggle Chestplate,17000,false
Yellow Clockwork Grundo,11500,false
Ancient Lupe Wand,17000,false
Ghost Buzz Morphing Potion,24000,false
Professional Bow,13000,false
Red Velvet Cloak,18000,false
Cherry Jelly Sword,18900,false
Christmas Ixi Morphing Potion,55000,false
Dung Snowflake,24000,false
Fire Spell,27400,false
Furry Chia Spear,12200,false
JubJub Speed Boots,16400,false
Rugged Zafara Helmet,17000,false
Usul Lemon Bomb,6850,false
Golden Garfir Helm,16500,false
Green Uni Morphing Potion,23500,false
Sterling Greaves,17600,false
JubJub Helmet of Doom,15200,false
Fiery Dream Catcher,4400,false
Kacheek Totem,30000,false
Pearly Koi Mask,16000,false
Shining Armour,14200,false
Volleyball on Fire,23900,false
Blumaroo Tail of Doom,20000,false
Glowing Fire Axe,20000,false
Bologna Pimento Glove,17400,false
Pteri Egg Wand,7350,false
Earth Faerie Bow,23800,false
Enamel Elephante Face Mask,16000,false
Maractite Peophin Armoured Top,9800,false
Fiery Ruby Balm,17000,false
Bow of Vileness,15000,false
Chia Crayon Sword,28000,false
Orange Flavoured Tea,17400,false
Blue Clockwork Grundo,33300,false
Blueberry Jelly Shield,10000,false
Curious Sticks of Lethal Wax,18500,false
Gelert Ear Guards,9500,false
Leftover Fridge Food,12700,false
Ornate Usul Sword,15000,false
Dazzling Steel Lenny Mask,5500,false
Ice Aisha Totem,19900,false
Bundle of Burning Birch Branches,21000,false
Chomby Power Helmet,18400,false
Djuti Scythe,14500,false
Elixir of Happiness,22000,false
Frozen Ogrin Tail Flail,14900,false
Gelert Throwing Bone,14000,false
Hand Carved Kau Blade,8500,false
K-BOMB,12700,false
Leather Chia Gloves,15000,false
Lupe Wand,15800,false
Mighty JubJub Sword,11000,false
Mynci Suit,21000,false
Pencil Crossbow,20000,false
Splendid Buzz Helmet,15000,false
Strange Marking Stone Necklace,12300,false
Team Krawk Island Altador Cup Shield,24000,false
The Power of Friendship,9800,false
Throwing Cupcakes,15500,false
Twisted Tonu Tail Guard,9950,false
Warriors Cloak of Wit,16700,false
Water Faerie Shield,16900,false
Blueberry Jelly Sword,22200,false
Jhudora Hourglass,12000,false
Nimmo Throwing Star,34900,false
Staff of the Bewed,10000,false
Blunted Qasalan Gladius Sword,16000,false
Gelert Helmet,16800,false
Acara Shield,9950,false
Frozen Ogrin Mane,15000,false
Stone Boomerang,20500,false
Throwing Cutlass,10700,false
Pyon Stinger Mace,13200,false
Tuskaninny Battlesticks,14900,false
Corrosive Spear Wand,23000,false
Kazeriu Whip,25900,false
Purple Plasma Sword,12300,false
Rugged Zafara Short Sword,7700,false
Korbat Sword,8000,false
Scorchio Armour,11800,false
Enchanted Robe,19900,false
Ivy Laced Cloak,19500,false
Earth Faerie Shield,17500,false
Energy Blaster,9750,false
Faerie Healing Dust,Inflation Notice,false
Splendid Buzz Sword,13500,false
Flaming Log Launcher,9000,false
Grarrl Claws of Doom,9000,false
Shadow Scimitar,12500,false
Golden Qasalan Shield,16300,false
Mighty Techo Helmet,7400,false
Tyrannian Front Claws,10000,false
Bronze Scorchstone,7500,false
Exploding Clockwork Yooyu Replica,13900,false
Precise Throwing Cards,13600,false
Fiery Acara Goggles,17400,false
Strawberry Wocky Morphing Potion,11300,false
Kaylas Silver Brew,8950,false
Blue Draping Cloak,9900,false
Instant Invisible Armour Potion,13300,false
Negg Cream Potion,20000,false
Vial of Vile,10000,false
Frozen Leaf Shuriken,9000,false
Throwing Nachos,15000,false
Advanced Grundo Helmet,12800,false
Kacheek Ice Cannon,13000,false
Brain Tree Mace,9300,false
Dark Faerie Shield,20000,false
Falcata Replica Sword,12000,false
Orb of the Earth Faerie,10900,false
Snow Tiger Egg,11300,false
Studded Leather Armour,11900,false
Wand of Supernova,14000,false
Hidden Dagger Gikerot,12000,false
Space Faeries Shield,4950,false
Dark Winged Axe,10700,false
Silver Uni Boots,13100,false
Thin Bamboo Staff,12500,false
Sinsis Helm,8300,false
Cherry Jelly Club,15000,false
Dual Batons of Katsuo,11000,false
Enamel Elephante Body Armour,11000,false
Kyrii Bouncy Boots,15500,false
Pack of Holding,12100,false
Potion of Pestilence,20500,false
Qasalan Throwing Spear,25000,false
Ruby Elixir,12900,false
Shoyru Helmet,8800,false
Sparkling Bonbori Hammers,9250,false
Tattered Hissi Cloak,14000,false
Kyrii Battle Helmet,11000,false
Maractite Peophin Helmet,7150,false
Virtupets Circuit Board Shield,12000,false
Doorknob of Power,Inflation Notice,false
Halo of Devilpuss,20000,false
Light Faerie Sword,24800,false
Sturdy Blow Gun,11300,false
Fire Faerie Sword,15000,false
Grarrl Gilded Helm,9000,false
Rotten Egg Stink Bomb,10300,false
Blue Xweetok Morphing Potion,25000,false
Silver Minitheus Helm,13800,false
Weapon Formerly Known As Desert Axe Weapon,7800,false
Elegant Qasalan Helmet,23400,false
Golden Rimmed Grarrl Shield,8500,false
Golden Shield,7750,false
Grarrl Shield Of Terror,10300,false
Life Giver,13200,false
Pteri Battle Goggles,10800,false
Qasalan Cobrall Staff,14000,false
Regal Mynci Stars,7700,false
Rusty Cleaver,11000,false
Smile Helmet,10600,false
Sword of Elements,8700,false
Ancient Elephante Bracelet,9800,false
Blurgah Shield,9500,false
Hissi Dagger,9000,false
Kougra Collar,6250,false
Shining Sabatons,11500,false
Silver Draik Helmet,9700,false
Starry Grarrl Morphing Potion,9000,false
Amulet of Pie,10500,false
Bruce Shield of Resistance,10000,false
Forest Hat,3850,false
Negg Shield,15000,false
Scuzzys Comb,9250,false
Tunic of Warding,15000,false
Ultrasteel Attack Tusks,10000,false
Lupe Moon Charm,10900,false
Grundo Shield Projector,13300,false
Peophin Leg Shields,9750,false
Scarabug Hilt Sword,13000,false
Serrated Tooth Shield,10000,false
Carafe of Corruption,9550,false
Deep Space Armour,10000,false
Egg Bomb,10000,false
Finned Maractite Helm,8500,false
Flotsam Ice Shell,10500,false
Flotsam Tail Armour,9400,false
High Tech Candle,Inflation Notice,false
Mighty Robo-Hammer,10000,false
Multi Barbed Ice Spear,8500,false
Mystical Hook Sword,8950,false
Scaly Shoyru Feet,5900,false
Sinsis Gauntlet,8000,false
Stone Helmet,29500,false
Wand of the Air Faerie,8950,false
Water Bazooka,32000,false
Bottled Good Will,9900,false
Fake Plastic Figurine,16500,false
Shoyru Grappling Hook,19800,false
Skeletal Armoured Claws,11000,false
Sturdy Iron Lupe Boots,9300,false
Ancient Cursed Mirror,9700,false
Grarrl Boot,8750,false
Sinsis Grail,11800,false
Snowglobe Staff,6100,false
Striped Hammer,7500,false
Jade Elixir,8350,false
Wraith Pteri Chakram,10100,false
Accurate Flotsam Darts,7900,false
Peophin Ear Guards,24000,false
Staff of the Earth Faerie,15000,false
Jetsam Maractite Armoured Gloves,9700,false
Lava Arrow,1300,false
Meerca Battle Helmet,9900,false
Meerca Propeller Hat,14000,false
Sturdy Steel Pudao,9000,false
Super Hemlock Dart,19000,false
Zombie Fist on a Stick,10500,false
Shenkuu Spikes,8750,false
Star Balls,10100,false
Chocolate Cherry Bombs,15700,false
Emerald Eyrie Shield,9750,false
Ice Cube Mace,17900,false
Jetsam Maractite Armoured Top,13000,false
Mynci Basher Helmet,22000,false
Faerie Pteri Chakram,11000,false
Meerca Battle Fangs,8450,false
Snotty Bow,9000,false
Thunderbolt,10000,false
Elegant Desert Sword,10800,false
Uni Attack Pods,11800,false
Jetsam Maractite Armoured Tail Guard,8000,false
Scaly Shoyru Tail,15000,false
Solar Burrito,19500,false
Nuranna with Laserbeams,8700,false
Banana Blade Mynci Sword,11000,false
Blumaroo Face Mask,18900,false
Carved Qasalan Blowgun,6500,false
Christmas Aisha Morphing Potion,5250,false
Extract of Plum,11000,false
Golden Elephante Morphing Potion,12900,false
Personal Force Field Shield,13400,false
Scaly Shoyru Three Heads,7500,false
Stunning Smile,9000,false
Thick Smoke Bomb,10000,false
Grey Faerie Potion,9300,false
Mighty Techo Sword,8000,false
Polished Stone Chokato Charm,9900,false
Shield of the Setting Sun,8950,false
Silver Sai,9000,false
Stone Club,19500,false
Elegant Ray Gun,20000,false
Flotsam Star Blade,13000,false
Mystical Bomb,7550,false
Vial of the Deep Forest,10000,false
Xweetok Pie Slingshot,8900,false
Korbat Helmet,10600,false
Ghostkerchief Hammer,4100,false
Parchment Cloak,4300,false
Fire Gormball Snowball,10000,false
Snappy Poogle Keyring Thingy,6900,false
Amulet of the Dark Faerie,8000,false
Flotsam Plasma Helmet,9200,false
Majestic Jetsam Shield,9700,false
Scaly Shoyru Body,7200,false
Tonu Golden Blade,5250,false
Leather Exercise Ball,9500,false
Zafara Tail Shield,8000,false
Zafara Torch,7500,false
Bon-bombs,13800,false
Kacheek Chrome Helmet,9250,false
Magical Tea Kettle,7500,false
Flotsam Trident,13500,false
Uni Face Shield,7600,false
Wand of Nova,7500,false
Bubbling Cauldron OF DOOM,7200,false
Faerie Kougra Totem,8900,false
Moehog Battle Cape,11200,false
Axe of Guilt,2900,false
Illusens Cream Cookie Bombs,7850,false
Kau Knight Shield,8500,false
Flaming Blooble Potion,7950,false
Lightweight Black Tunic,12000,false
Darksplash Negg Bomb,9000,false
Elementalists Robes,10700,false
Ice Cave Crystal,3900,false
Jetsam Maractite Armoured Trousers,9250,false
Kyrii Slingshot,4950,false
Nimmo Apple Bomb,5000,false
Orange Koi Morphing Potion,10500,false
Ornate Fighting Fan,4750,false
Seaweed Necklace,9900,false
Spooky Rubber Axe,3375,false
Swift Darkfire Negg Bomb,11000,false
Velms Healing Potion,11800,false
Chomby Glove,7400,false
Scroll of Three Wishes,10600,false
Sticky Quiggle Shield,5900,false
Brilliant Blade of Brightvale,7900,false
Grarrl Helmet,12800,false
Maractite Peophin Tailguard,7600,false
Orb of the Water Faerie,11100,false
Grarrl Tailspike,8450,false
Bruce Fish Slingshot,7700,false
Fiery Battle Carrot,7950,false
Tooth of Terask,7650,false
Darkness Potion,24000,false
Jungle Arrow,5250,false
Mynci Gloves,10000,false
Scroll of Forgotten Promises,6550,false
Amulet of Life,6750,false
Symol Flail,21000,false
Blackened Pyramid Mace,21200,false
Ultra Rainbow Flash,9450,false
Purple JubJub Morphing Potion,8400,false
Dark Nimmo Glove,11800,false
Glowing Pebble Potion,5400,false
Maractite Peophin Armoured Gloves,6900,false
Ruby Krawk Sword,6750,false
Jetsam Chestplate,8750,false
Jumbleberry Potion,5700,false
Staff of the Deep Forest,8300,false
The Moar Blade,1350,false
Velvet Ixi Battle Cloak,7500,false
Silver Draik Sword,9450,false
Engraved Broad Sword,5300,false
Altadorian Leather Armour,8600,false
Circlet of the Air Faerie,12000,false
Ham Helm,11300,false
Jetsam Maractite Armoured Helmet,9900,false
Kougra Mask,4150,false
Moehog Armour,9000,false
Ornate Usul Collar,4700,false
Shining Shoulderpiece,8750,false
Silver Scorchstone,8300,false
Lucky Robots Foot,9000,false
Ornate Usul Gloves,5950,false
Snowager Sword,6500,false
Jetsam Maractite Armoured Boots,9650,false
Ixi Indestructible Shield,8700,false
Shoyru Battle Sabre,6550,false
Acara Helm,6000,false
Air Faerie Sceptre,5500,false
Enamel Elephante Sword,5900,false
Korbat Tail Spike,6700,false
Usul Tea Whip,9500,false
Ancient Poogle Face Shield,6600,false
Rainbow Scroll,2900,false
Ancient Eyrie Power Wand,10000,false
Meerca Squirt Bottle,4425,false
Holiday Nova,4700,false
Titanium Poogle Teeth,16500,false
Aisha Chucks,4750,false
Amethyst Acara Medallion,10500,false
Ancient Repeating Crossbow,7500,false
Condensed Faerie Essence,5500,false
Peophin Battle Saddle,7000,false
Peophin Ultra Battle Mask,4850,false
Snotty Mace,10000,false
Tyrannian Back Claws,10000,false
Bubbling Ethereal Potion,5300,false
Cybunny Collar,8450,false
Anti Gravity Boots,6400,false
Ice Conker,4000,false
Marrowblade,6300,false
Quiggle Tongue Whip,5350,false
Silver Uni Kite Shield,6900,false
Golden Lupe Tooth Blade,17500,false
Skeith Club,5200,false
Grundo Sword of Justice,5500,false
Korbat Wing Armour,6400,false
Curved Scorchio Wing Blade,9500,false
Glowing Battle Claw,6300,false
Wocky Helmet,7800,false
Emerald Sword,8200,false
Krawk Terror Mask,9050,false
Aisha Claw,7700,false
Exploding Die,8950,false
Helm of Despair,6000,false
Lenny Shield,9650,false
Merciless Idiom,8900,false
Moehog Eye Guards,9500,false
Orb of the Fire Faerie,10500,false
Purple Negg Shoulder Armour,6200,false
Silver Butter Knife,5400,false
Skeith Sword,4800,false
Skeith Tail Mace,9000,false
Tonu Leather Shield,5950,false
Vanishing Potion,3400,false
Virtublaster 1000,5750,false
Zafara Bomb,5900,false
Gilded Kougra Mask,8550,false
Usul Winged Boots,6250,false
Anti-Slorg Hand Cannon,9950,false
Blumaroo Shield,4200,false
Mysterious Hemlock Dart,3000,false
Parachute Dynamite,6600,false
Poogle Chest Plate,5900,false
Sky Boots,5450,false
Altadorian Throwing Axe,3600,false
Ultimate Battle Yoyo,3650,false
Gelert Battle Blade,4450,false
JubJub Goggles,5150,false
Fluffy Cybunny Slippers,6350,false
Evil Pink Turbo Slippers,8500,false
Brain Of Mirgle,4750,false
Gleaming Qasalan Crossbow,2350,false
Maractite Throwing Shells,5350,false
Regal Mynci Blade,6850,false
Scrams Yoyo,5700,false
Sir Cheekalot Battle Shield,1650,false
Sroom Fruit Potion,14100,false
Flotsam Body Armour,7450,false
Frozen Scarf Whip,4925,false
Meerca Mesh Net,18000,false
Elixir of Intellect,4900,false
Earth Potion,3850,false
Sceptre of Lost Time,5950,false
Wooden Flail,8500,false
Ancient Chia Helm,5900,false
Dangling Potion Bottle,3850,false
Uni Spying Wand,5250,false
Tyrannian Lupe Tooth,33000,false
Elephante Stunray,12300,false
Grarrl Gauntlet,4350,false
Quiggle Battle Armour,6000,false
Spacial Galactic Gloves,10000,false
Bloodberry Elixir,4900,false
Blumaroo Bouncing Boots,10000,false
Bubble Blaster,5000,false
Buzz Poison Blaster,11400,false
Fire Bomb,5000,false
Gold Capara Battlecard,800,false
Golden Wocky Helmet,9950,false
Gruesome Skeith Lunch Box,12000,false
Kacheek Inviso-Cloth,4600,false
Oaken Kacheek Wand,5250,false
Orb of the Dark Faerie,2750,false
Silver Draik Armour,4475,false
Silver Uni Helm,4400,false
Space Scrap Helmet,6000,false
Spiked Chomby Helmet,4800,false
Split Mynci Morphing Potion,5000,false
Spooky Slime,3875,false
Striped Balloons,4500,false
Amulet of Darkness,650,false
Bone Mace,4500,false
Kacheek Plunger,4950,false
Kiko Sludge Bomb,8500,false
Ceremonial Qasalan Dagger,7500,false
Fighting Folder,4200,false
Flotsam Seaweed Lasso,9450,false
Orb of the Light Faerie,4050,false
Popcorn Bomb,15400,false
Quiggle Boomerang,4900,false
Christmas Magic Wand,8000,false
Grey Lance,22500,false
Icy Nimmo Battle Helmet,4800,false
Negg Helmet,5000,false
Scorchio Wing Shields,5950,false
Tuskaninny Power Blade,2150,false
Buzz Bomb Bag,4950,false
Lenny Cape,4475,false
Regal Skeith Shield,5200,false
Speed Beads,6200,false
Crooked Quiggle Sword,4800,false
Essence of Symol,4900,false
Koi Battle Helmet,8800,false
Rusty Garden Hoe,5000,false
Turnip Tonic,7700,false
Greater Kiko Sword,4550,false
Ixi Indestructible Helmet,5250,false
Kyrii Tank Top,4875,false
Sturdy Chomby Helmet,6850,false
Coltzans Necklace,2000,false
Flotsam Shell Helm,4900,false
Grand Lightning Beam,9750,false
Grey Staff,29400,false
Ice Knuckles,4775,false
Underwater Maractite Catapult,3975,false
Ixi Battle Gem,6400,false
Korbat Wing Guards,6800,false
Lightning Scroll,1000,false
Magic Hat,4725,false
Skeletal Fire Gun,5000,false
Skull and Crossbow,2400,false
Staff of Brain,4200,false
Talinias Whittling Knife,4950,false
Quill Sword,3600,false
Pirate Aisha Morphing Potion,4950,false
Battle Bones,980,false
Fur Lined Bracers,5500,false
Scorchio Slingshot,3950,false
Wocky Wand of Darkness,3900,false
Tyrannian Snowball,800,false
Thief Dagger,8450,false
Luperus Teeth,6900,false
